hate,female,filtered_text
1.0,0.0,tagacli mag tvalebs da agaden crelmmlesbs she yvero bavsho
1.0,0.0,jer aqedan avigot qurdeis garda zvordochkas axsnas veravin moitxovs da ra yleoes saubrobt am laivshi
1.0,0.0,ზედ დაგაჯვით აბსოლიტურათ მოგიტყანთ ვაშკაცობა და გაგება
1.0,0.0,Ra yleebi xart
1.0,0.0,laivshi maseti temebze dialogi ara scori DA RA BLIAD GAAXURET TO VISAC YLE AUDGEBA SHEMOVA DA IDZVEL BICHEBS GESMIT AR GESMIT MAIC TLIKINEBD RAXAC SIROBAS DA SITYVA QURDULI TQVEN AR GEKUTNIS DA MAGIS GAXSENEBAC ARARI SACHIRO LAIVSHI magas jobia cynarat patiosnurat icxovrot
1.0,0.0,Es iset duxzea sistemashic ityvis tqven vin xart rom maxsnevinebto da miawodeben shkurkas
1.0,0.0,es qurduli varskvlavi ar aris vafshe eseni kai bichebi ar arian bavshuri dialogia qurdi sizmarshic ar eyolebat nananxi romel kai bichobazea saubari ra tatuebis axsna eseni arian yleeebi qurdulze visac unda vebazrebi pirispir qurdebis winashe da amnair yleebs vachoqeb xididan vyri siri bavshvebi
1.0,0.0,დანძრეული გვაქვს
1.0,0.0,Vaiiiiiiii utrako trakebi
1.0,0.0,Amas qvia darxeva vaa tqve chemis gadangreulebo vaabshe daklevdit xo Trakze matarebeli daixate she kleo shena ajobebs asaxsnelic ar geqneba
1.0,0.0,au esroician rogor sheviginoo da mere dedistraks afareben ertmanets xD
1.0,0.0,arada rac axatia mxrebzec da mkerdzec ixsneba prosta iseti yle cxovreba movida yoveli meore ixarebs
1.0,0.0,Siafanti xalxi fu tqveni
1.0,0.0,Atasi xalxi giyurebs she siro eg tu ici chaicvi maisuri she dedis pir motynulo
1.0,0.0,au tqveni sazizgari dedebss shevatsslee pirrshii tqveniii livee da tqvenii ojaxebi movvtyan ra
1.0,0.0,qurdebo tito tito esetebi gaatriet saqartvelodan da aswavlet tu vis aqvs ufleba qurdulze isaubros
1.0,0.0,ეს ქართველები მთლად გამოყლევდით არაა
1.0,0.0,Shen yleo vaime ra yle xarrr
1.0,0.0,agawvavdi mag zviozdachkebs she qatamoo ramdens bedav shee pirdapir ylidan gadmomxtaroo
1.0,0.0,tqvenii bozad gachenili dedas sheveci
1.0,0.0,ra cemi ylea es laivi azrs ver chavcvdi erti spana ori shpana komentarebi detski sad ertma gaicina magar raxaceebs azrobso es gogoo raxac uazroba dacera da amatma gaicines aseti segrzneba maq sxva planetaze movxvdi albat araferi xdeba saintereso da emocia raxacasi unda gamoixatos unda daixarjos qurdulio raxacao sad banaobt zaan iseti budovania es yvelaferi da tqveni saqcieli ra undoda am xalxs ver mivxvdi
1.0,0.0,ვაი თქვენი მსახიობი კარგი მოვტყან
1.0,0.0,SHENI DEDIS ZUZUEBI GAXMES RA QVIA IM DEDA MOKLULS KOMBI VINC GAMOIGONA RO ARA ES INTERNETI AMAS XO VER VNAXAVD
1.0,0.0,tatus xsnian bichebi ra sirebi xart
1.0,0.0,amati orivesi didis pirshi sheveci
1.0,0.0,Kutuebi
1.0,0.0,დოდო ყლეებიი
1.0,0.0,Amoijeri she yleo
1.0,0.0,Sirebo
1.0,0.0,priichoskebii ariian magarii magarii adrendelii indoelvebii xart fuu biilied
1.0,0.0,Yleebi xart ve
1.0,0.0,ტიპიური სირიები
1.0,0.0,Simonebi
1.0,0.0,Magari yle bavshvebi arian mogityant deda shvileboo
1.0,0.0,რადედაუტყნეს აზრზეხართ წარმოდგინეთ როგორ ცემდენ ნეტა მეყურებინა ამის დებილი დედამოვტყან და იმის კიდე გინც გვერდში დაუდგა და ვინც არგაუჩერა ინსტაგრამი
1.0,0.0,ლე ხარ ჩამოსხმა
1.0,0.0,ენაცვალე ვინც დაგაფუჩურა
1.0,0.0,მოუტყნეს გამზრდელი
1.0,0.0,ოგეტყნა დედა მშვენიერი
1.0,0.0,მოგხვდა შე ყლეოოო ქეჩოში
1.0,0.0,პიდარასტებს ეგრე მოუწევს
1.0,0.0,ერთი ცემა რაა დღეში სამჯერ უნდა გაგიგდონ წიხლქვეშ შენ არუთინაშვილი ვიღაც პოლუპიდარასტი კავკავიშვილი და ყველა ვინც ეპატაჟურად აზროვნებს შე მართლა წაღმა უკუღმა ნახმარო შე გადაჯიშებულო და სისხლგამშრალო მე რა შიპლიპიტო უნდა მომჭამო ბავშვები გიყურებენ ვერ გაურკვევიათ რა არის კარგი და რა ცუდი ვიღაცა შენზე უფრო ნახმარი გამოვარდება და იტყვის რატომ აბულინგებ დროს ჩამორჩი ან უფრო უარესი გშურს და იმიტომ წერო შენი რომ ადამიანს შეშურდება ის უნდა გასვა სარზე ვერტიკალურად მერე იმ მწერალთა კავშირს შევეცი შენ რომ წევრობაზე მოგიწერა ხელი იმ კავშირში სადაც გალაკტიონი დააბიჯებდა სადაც გოგლა მარგიანი აბაშიძეები მურმან ლებანიძე კონსტანტინე და ბევრი გენიოსები ბაღში ნიჭზე ბჭობდნენ იქ სადაც მუხრანი ნოდარ დუმბაძე შოთა ნიშნიანიძე გურამ ფანჯიკიძე მოღვაწეობდა იმ კავშირის წევრობაზე ხელი ვინც მოგიწერა ბაღათერ არაბული იქნება თუ ჭიჭიკია ბოდიში ჭიჭიკიასთან საწერ კალამი არ უნდა შეთხარო სადაც ჯერ არს შენ სულით ხორცამდე ბოზო ვის უხდი მადლობას ვინ დაგიდგა გვერდით გადახედე კომენტარებს და მიხვდები რომ ტატუნაშვილების ანწუხელიძეების შინდისის გმირების ქვეყანაში შენი და თქვენი ადგილი აღარაა ბავშვებს ნუ უბინდავ გონებას შენისთანა პიდარასტებმა წალეკეს ტელევიზიები შენისთანა ეპატაჟურმა ქინძმა თქვა პირდაპირ ეთერში ჩემზე ვეფხვსაც აუდგებაო და ამას ისმენს პატარა ბავშვი ბიჭი თუ გოგო არ ხართ დასახვრეტ დასატყნავები კიდევ უტიფრად აცხადებ მცემესო წესად უნდა იქცეს თქვენი წიხლქვეშ გაგდება მოვალეობად უნდა ჩათვალოს ყველა კაცმა ვინც თქვენი მომხრეა გაუმზადეთ თქვენს გვერდით ადგილი
1.0,0.0,ხმა ჩაიგდე შე თავ ყლე დიდი სიამოვნებით დაგილეწავდი მაგ დაბერილ სახეს შე ნაბოზარო შე ზოდიაკოთი ყლეო
1.0,0.0,რობერტო შე ცხოველო როგორ ატკინე მასხოს არ გეცოდება შე მოძალადე ვახ ჩემი აგარია
1.0,0.0,წესიერება არიცი რაარის შენ პირში შევეცი
1.0,0.0,ეს რა ყლეა
1.0,0.0,Ar misca kle mavans muteli
1.0,0.0,მოგიტყან დედის მუტელი მასხულია
1.0,0.0,ეს ლა გიქნეს ცუდებმა ფუ აუ რა ყლე ხარ D
1.0,0.0,Dedaa movtyan sheni she bozooooooooo
1.0,0.0,ეს ხალხო ყველაფრის მკადრებელია შეიძლება სახე დაიპორჭყნოს და მავანმა მიქნაო დააბრალოს შენმშობელებს უნდაეცემე იქნებ კაცი გაზრდილიყავი დალბაიობი
1.0,0.0,ცუდადყოფნის შენარაფერი გეტყობა თორე ამდენიხანი არიტლიკინებდი ინტერნეტში შენი ძალადობაც ბევრი გაუგია ხალხს ძალადობას ვგმობ რათქმმაუნდა მაგრამ შენხო სირცხვილიხარ ქვეყნის და ყველა შენნაირი ამბიციაროგაქ მწერალთაკავშირის წევრივარო არც ლოგიკაგაქ არც გადმოცემის უნარი და რაცმთავარია კითხვა არიცი ქართულად ვერკითხულობ სირცხვილი იმ ხალხს ვინც შენ მწერალთაკავშირში გაგაწევრიანა ეგხო დიდი შეურაწყოფაა მმაგსფეროში შენნაირი გაუნათლებელი რომმიქნება მასტერკა ტვინიარგაქ თავში და კიდე არც ქალებში წერიხარ და არც კაცებში რა არსებახარ ვერავხვდები მაგრამ თაღლითი და ბინძური სულისპატრონი რომხარ ეგკინათელია
1.0,0.0,რო აგინებდი მავანის მაშინ ყავდა ხო პატრონი ამ ქვეყანას და ეხლა არ ყავს ხო რო გცემს
1.0,0.0,Amas yba xo ar mougrices
1.0,0.0,Ar mjera rom mavinisgan iyooo girsii xar Ar mecodebii shennairebi cemis girsebii arian da uaresebis
